TransactionID,InvoiceNo,Date,Time,GuestCount,OrderType,SalesChannel,GrossSales,ServiceCharge,DiscountType,DiscountAmount,AmountDue,NetSales
71379,002-000032692,02/02/2026,12:00:40,4,Dine In,Walk-in,₱880.00,₱78.57,nan,₱0.00,₱958.57,₱880.00
71377,002-000032691,02/02/2026,12:45:25,6,Dine In,Walk-in,"₱1,015.00",₱90.62,nan,₱0.00,"₱1,105.62","₱1,015.00"
71375,002-000032690,02/02/2026,13:13:49,2,Dine In,Walk-in,₱940.00,₱83.93,nan,₱0.00,"₱1,023.93",₱940.00
71374,002-000032689,02/02/2026,11:00:01,4,Dine In,Walk-in,₱940.00,₱83.93,nan,₱0.00,"₱1,023.93",₱940.00
71373,002-000032688,02/02/2026,18:30:15,2,Dine In,Walk-in,"₱1,765.00",₱157.59,nan,₱0.00,"₱1,922.59","₱1,765.00"
71371,002-000032687,02/02/2026,18:04:23,4,Dine In,Walk-in,₱860.00,₱76.79,nan,₱0.00,₱936.79,₱860.00
71368,002-000032686,01/02/2026,20:14:13,1,Dine In,Walk-in,"₱1,965.00",₱175.45,nan,₱0.00,"₱2,140.45","₱1,965.00"
71367,002-000032685,01/02/2026,13:55:11,6,Dine In,Walk-in,"₱2,120.00",₱189.29,nan,₱0.00,"₱2,309.29","₱2,120.00"
71363,002-000032684,01/02/2026,13:56:06,2,Dine In,Walk-in,"₱1,545.00",₱137.95,nan,₱0.00,"₱1,682.95","₱1,545.00"
71361,002-000032683,01/02/2026,13:41:42,2,Dine In,Walk-in,₱875.00,₱78.12,nan,₱0.00,₱953.12,₱875.00
71360,002-000032682,01/02/2026,18:03:46,2,Dine In,Walk-in,"₱6,064.00",₱541.43,nan,₱0.00,"₱6,605.43","₱6,064.00"
71358,002-000032681,01/02/2026,18:09:01,1,Dine In,Walk-in,"₱1,535.00",₱137.05,nan,₱0.00,"₱1,672.05","₱1,535.00"
71357,002-000032680,01/02/2026,11:04:51,2,Dine In,Walk-in,"₱1,245.00",₱111.16,nan,₱0.00,"₱1,356.16","₱1,245.00"
71353,002-000032679,01/02/2026,19:51:20,2,Delivery,FoodPanda,"₱1,205.00",₱107.59,nan,₱0.00,"₱1,312.59","₱1,205.00"
71352,002-000032678,01/02/2026,18:36:32,6,Dine In,Walk-in,"₱2,990.00",₱266.96,nan,₱0.00,"₱3,256.96","₱2,990.00"
71350,002-000032677,01/02/2026,11:22:38,5,Dine In,Walk-in,₱80.00,₱7.14,nan,₱0.00,₱87.14,₱80.00
71348,002-000032676,01/02/2026,20:05:29,4,Dine In,Walk-in,"₱3,165.00",₱282.59,nan,₱0.00,"₱3,447.59","₱3,165.00"
71347,002-000032675,01/02/2026,20:28:06,5,Dine In,Walk-in,₱870.00,₱77.68,nan,₱0.00,₱947.68,₱870.00
71345,002-000032674,01/02/2026,13:41:34,5,Dine In,Walk-in,"₱3,670.00",₱327.68,nan,₱0.00,"₱3,997.68","₱3,670.00"
71344,002-000032673,01/02/2026,20:59:31,2,Dine In,Walk-in,₱730.00,₱65.18,nan,₱0.00,₱795.18,₱730.00
71340,002-000032672,01/02/2026,17:14:27,4,Dine In,Walk-in,"₱2,295.00",₱204.91,nan,₱0.00,"₱2,499.91","₱2,295.00"
71336,002-000032671,01/02/2026,17:09:20,2,Dine In,Walk-in,"₱2,640.00",₱235.71,nan,₱0.00,"₱2,875.71","₱2,640.00"
71334,002-000032670,01/02/2026,12:07:38,1,Dine In,Walk-in,"₱1,075.00",₱95.98,nan,₱0.00,"₱1,170.98","₱1,075.00"
71332,002-000032669,01/02/2026,17:40:26,1,Dine In,Walk-in,"₱2,538.00",₱226.61,nan,₱0.00,"₱2,764.61","₱2,538.00"
71329,002-000032668,01/02/2026,12:07:39,3,Dine In,Walk-in,"₱1,389.00",₱124.02,nan,₱0.00,"₱1,513.02","₱1,389.00"
71327,002-000032667,01/02/2026,18:23:30,1,Dine In,Walk-in,"₱2,373.00",₱211.87,nan,₱0.00,"₱2,584.87","₱2,373.00"
71325,002-000032666,01/02/2026,12:08:46,4,Dine In,Walk-in,₱885.00,₱79.02,nan,₱0.00,₱964.02,₱885.00
71323,002-000032665,01/02/2026,13:22:04,4,Dine In,Walk-in,"₱1,015.00",₱90.62,nan,₱0.00,"₱1,105.62","₱1,015.00"
71248,002-000032664,31/01/2026,11:40:38,2,Dine In,Walk-in,₱90.00,₱8.04,nan,₱0.00,₱98.04,₱90.00
71246,002-000032663,31/01/2026,13:05:00,2,Dine In,Walk-in,"₱2,250.00",₱200.89,nan,₱0.00,"₱2,450.89","₱2,250.00"
71244,002-000032662,31/01/2026,13:06:59,5,Dine In,Walk-in,"₱1,300.00",₱116.07,nan,₱0.00,"₱1,416.07","₱1,300.00"
71242,002-000032661,31/01/2026,18:28:54,3,Dine In,Walk-in,₱675.00,₱60.27,nan,₱0.00,₱735.27,₱675.00
71238,002-000032660,31/01/2026,17:11:59,1,Dine In,Walk-in,"₱1,845.00",₱164.73,nan,₱0.00,"₱2,009.73","₱1,845.00"
71235,002-000032659,31/01/2026,18:04:52,4,Dine In,Walk-in,"₱1,090.00",₱97.32,nan,₱0.00,"₱1,187.32","₱1,090.00"
71233,002-000032658,31/01/2026,17:11:08,1,Dine In,Walk-in,"₱1,875.00",₱167.41,nan,₱0.00,"₱2,042.41","₱1,875.00"
71231,002-000032657,31/01/2026,19:01:43,6,Delivery,FoodPanda,₱855.00,₱76.34,Employee Discount,₱171.00,₱760.34,₱855.00
71230,002-000032656,31/01/2026,19:41:23,3,Dine In,Walk-in,₱760.00,₱67.86,nan,₱0.00,₱827.86,₱760.00
71227,002-000032655,31/01/2026,20:46:15,1,Dine In,Walk-in,"₱2,095.00",₱187.05,nan,₱0.00,"₱2,282.05","₱2,095.00"
71224,002-000032654,31/01/2026,13:02:03,2,Dine In,Walk-in,₱920.00,₱82.14,nan,₱0.00,"₱1,002.14",₱920.00
71220,002-000032653,31/01/2026,18:16:10,6,Dine In,Walk-in,"₱1,388.00",₱123.93,nan,₱0.00,"₱1,511.93","₱1,388.00"
71219,002-000032652,31/01/2026,11:40:01,3,Dine In,Walk-in,"₱1,635.00",₱145.98,nan,₱0.00,"₱1,780.98","₱1,635.00"
71218,002-000032651,31/01/2026,20:12:47,2,Dine In,Walk-in,"₱2,235.00",₱199.55,nan,₱0.00,"₱2,434.55","₱2,235.00"
71215,002-000032650,31/01/2026,18:45:03,3,Dine In,Walk-in,₱505.00,₱45.09,nan,₱0.00,₱550.09,₱505.00
71213,002-000032649,31/01/2026,18:09:05,1,Dine In,Walk-in,"₱1,635.00",₱145.98,nan,₱0.00,"₱1,780.98","₱1,635.00"
71211,002-000032648,31/01/2026,12:44:14,6,Dine In,Walk-in,₱560.00,₱50.00,nan,₱0.00,₱610.00,₱560.00
71209,002-000032647,31/01/2026,13:10:52,2,Dine In,Walk-in,"₱1,510.00",₱134.82,nan,₱0.00,"₱1,644.82","₱1,510.00"
71205,002-000032646,31/01/2026,19:37:43,3,Dine In,Walk-in,"₱1,560.00",₱139.29,nan,₱0.00,"₱1,699.29","₱1,560.00"
71203,002-000032645,31/01/2026,17:40:44,5,Dine In,Walk-in,₱673.00,₱60.09,nan,₱0.00,₱733.09,₱673.00
71201,002-000032644,31/01/2026,13:16:27,5,Dine In,Walk-in,₱915.00,₱81.70,nan,₱0.00,₱996.70,₱915.00
71200,002-000032643,31/01/2026,20:11:25,6,Dine In,Walk-in,"₱3,270.00",₱291.96,nan,₱0.00,"₱3,561.96","₱3,270.00"
71199,002-000032642,31/01/2026,19:23:40,1,Dine In,Walk-in,₱640.00,₱57.14,nan,₱0.00,₱697.14,₱640.00
71197,002-000032641,31/01/2026,11:48:02,6,Dine In,Walk-in,"₱2,530.00",₱225.89,nan,₱0.00,"₱2,755.89","₱2,530.00"
71193,002-000032640,31/01/2026,13:54:22,2,Dine In,Walk-in,"₱1,265.00",₱112.95,Employee Discount,₱253.00,"₱1,124.95","₱1,265.00"
71191,002-000032639,31/01/2026,13:10:08,5,Dine In,Walk-in,₱255.00,₱22.77,nan,₱0.00,₱277.77,₱255.00
71189,002-000032638,31/01/2026,13:42:12,4,Dine In,Walk-in,"₱1,870.00",₱166.96,nan,₱0.00,"₱2,036.96","₱1,870.00"
71187,002-000032637,31/01/2026,12:56:49,2,Dine In,Walk-in,₱375.00,₱33.48,Employee Discount,₱75.00,₱333.48,₱375.00
71185,002-000032636,30/01/2026,18:59:11,4,Dine In,Walk-in,₱785.00,₱70.09,nan,₱0.00,₱855.09,₱785.00
71182,002-000032635,30/01/2026,20:26:57,3,Dine In,Walk-in,₱640.00,₱57.14,Employee Discount,₱128.00,₱569.14,₱640.00
71180,002-000032634,30/01/2026,19:07:18,1,Dine In,Walk-in,₱860.00,₱76.79,nan,₱0.00,₱936.79,₱860.00
71176,002-000032633,30/01/2026,17:42:54,2,Dine In,Walk-in,"₱4,130.00",₱368.75,nan,₱0.00,"₱4,498.75","₱4,130.00"
71172,002-000032632,30/01/2026,13:46:43,3,Dine In,Walk-in,"₱1,240.00",₱110.71,nan,₱0.00,"₱1,350.71","₱1,240.00"
71169,002-000032631,30/01/2026,17:57:26,3,Dine In,Walk-in,"₱2,625.00",₱234.37,nan,₱0.00,"₱2,859.37","₱2,625.00"
71166,002-000032630,30/01/2026,18:41:28,4,Dine In,Walk-in,"₱1,770.00",₱158.04,Employee Discount,₱354.00,"₱1,574.04","₱1,770.00"
71164,002-000032629,30/01/2026,12:05:48,5,Dine In,Walk-in,"₱1,200.00",₱107.14,nan,₱0.00,"₱1,307.14","₱1,200.00"
71163,002-000032628,30/01/2026,12:51:26,3,Delivery,FoodPanda,₱635.00,₱56.70,nan,₱0.00,₱691.70,₱635.00
71160,002-000032627,30/01/2026,11:32:45,1,Dine In,Walk-in,"₱2,005.00",₱179.02,nan,₱0.00,"₱2,184.02","₱2,005.00"
71158,002-000032626,30/01/2026,11:01:55,5,Dine In,Walk-in,₱735.00,₱65.62,nan,₱0.00,₱800.62,₱735.00
71157,002-000032625,30/01/2026,19:01:42,5,Dine In,Walk-in,"₱1,055.00",₱94.20,nan,₱0.00,"₱1,149.20","₱1,055.00"
71156,002-000032624,30/01/2026,11:20:05,1,Dine In,Walk-in,"₱1,200.00",₱107.14,nan,₱0.00,"₱1,307.14","₱1,200.00"
71152,002-000032623,30/01/2026,20:37:03,4,Take Out,Walk-in,"₱1,685.00",₱150.45,nan,₱0.00,"₱1,835.45","₱1,685.00"
71151,002-000032622,30/01/2026,18:43:48,5,Delivery,FoodPanda,"₱1,310.00",₱116.96,Employee Discount,₱262.00,"₱1,164.96","₱1,310.00"
71149,002-000032621,30/01/2026,19:31:44,1,Dine In,Walk-in,"₱1,930.00",₱172.32,nan,₱0.00,"₱2,102.32","₱1,930.00"
71146,002-000032620,30/01/2026,19:00:38,2,Take Out,Walk-in,₱940.00,₱83.93,nan,₱0.00,"₱1,023.93",₱940.00
71144,002-000032619,30/01/2026,13:15:47,1,Dine In,Walk-in,"₱4,590.00",₱409.82,nan,₱0.00,"₱4,999.82","₱4,590.00"
71142,002-000032618,30/01/2026,20:52:48,3,Dine In,Walk-in,"₱1,835.00",₱163.84,Senior Citizen,₱367.00,"₱1,631.84","₱1,835.00"
71140,002-000032617,30/01/2026,17:21:32,6,Delivery,FoodPanda,₱540.00,₱48.21,nan,₱0.00,₱588.21,₱540.00
71138,002-000032616,30/01/2026,17:57:30,3,Dine In,Walk-in,"₱3,310.00",₱295.54,nan,₱0.00,"₱3,605.54","₱3,310.00"
71137,002-000032615,30/01/2026,11:34:27,3,Dine In,Walk-in,₱200.00,₱17.86,nan,₱0.00,₱217.86,₱200.00
71133,002-000032614,30/01/2026,11:17:54,5,Delivery,FoodPanda,"₱1,685.00",₱150.45,nan,₱0.00,"₱1,835.45","₱1,685.00"
71132,002-000032613,30/01/2026,19:28:47,1,Dine In,Walk-in,"₱1,785.00",₱159.37,nan,₱0.00,"₱1,944.37","₱1,785.00"
71128,002-000032612,29/01/2026,20:27:54,1,Dine In,Walk-in,₱905.00,₱80.80,nan,₱0.00,₱985.80,₱905.00
71125,002-000032611,29/01/2026,19:37:44,1,Dine In,Walk-in,₱990.00,₱88.39,nan,₱0.00,"₱1,078.39",₱990.00
71123,002-000032610,29/01/2026,20:16:26,6,Dine In,Walk-in,"₱1,240.00",₱110.71,nan,₱0.00,"₱1,350.71","₱1,240.00"
71120,002-000032609,29/01/2026,20:23:21,2,Dine In,Walk-in,"₱1,378.00",₱123.04,nan,₱0.00,"₱1,501.04","₱1,378.00"
71116,002-000032608,29/01/2026,17:03:06,4,Dine In,Walk-in,"₱2,185.00",₱195.09,nan,₱0.00,"₱2,380.09","₱2,185.00"
71115,002-000032607,29/01/2026,17:59:47,5,Dine In,Walk-in,₱270.00,₱24.11,nan,₱0.00,₱294.11,₱270.00
71112,002-000032606,29/01/2026,11:02:54,5,Dine In,Walk-in,"₱3,280.00",₱292.86,nan,₱0.00,"₱3,572.86","₱3,280.00"
71111,002-000032605,29/01/2026,20:29:31,3,Dine In,Walk-in,₱655.00,₱58.48,Employee Discount,₱131.00,₱582.48,₱655.00
71109,002-000032604,29/01/2026,19:11:28,4,Dine In,Walk-in,"₱1,970.00",₱175.89,nan,₱0.00,"₱2,145.89","₱1,970.00"
71106,002-000032603,29/01/2026,13:14:24,1,Dine In,Walk-in,"₱1,599.00",₱142.77,nan,₱0.00,"₱1,741.77","₱1,599.00"
71104,002-000032602,29/01/2026,20:05:19,1,Dine In,Walk-in,"₱1,110.00",₱99.11,nan,₱0.00,"₱1,209.11","₱1,110.00"
71100,002-000032601,29/01/2026,18:17:40,6,Dine In,Walk-in,"₱2,800.00",₱250.00,nan,₱0.00,"₱3,050.00","₱2,800.00"
71099,002-000032600,29/01/2026,17:44:06,5,Dine In,Walk-in,₱900.00,₱80.36,nan,₱0.00,₱980.36,₱900.00
71096,002-000032599,29/01/2026,17:12:44,5,Dine In,Walk-in,"₱1,430.00",₱127.68,nan,₱0.00,"₱1,557.68","₱1,430.00"
71094,002-000032598,29/01/2026,11:09:45,5,Dine In,Walk-in,"₱1,230.00",₱109.82,nan,₱0.00,"₱1,339.82","₱1,230.00"
71092,002-000032597,29/01/2026,19:17:50,1,Take Out,Walk-in,"₱2,040.00",₱182.14,Employee Discount,₱408.00,"₱1,814.14","₱2,040.00"
71090,002-000032596,29/01/2026,20:30:39,3,Dine In,Walk-in,"₱1,730.00",₱154.46,nan,₱0.00,"₱1,884.46","₱1,730.00"
71086,002-000032595,28/01/2026,20:01:44,5,Dine In,Walk-in,"₱1,120.00",₱100.00,nan,₱0.00,"₱1,220.00","₱1,120.00"
71085,002-000032594,28/01/2026,19:26:48,6,Dine In,Walk-in,"₱1,640.00",₱146.43,nan,₱0.00,"₱1,786.43","₱1,640.00"
71083,002-000032593,28/01/2026,18:04:29,5,Dine In,Walk-in,₱605.00,₱54.02,nan,₱0.00,₱659.02,₱605.00
71082,002-000032592,28/01/2026,17:03:06,4,Dine In,Walk-in,"₱1,575.00",₱140.62,nan,₱0.00,"₱1,715.62","₱1,575.00"
71078,002-000032591,28/01/2026,11:57:34,1,Dine In,Walk-in,"₱1,640.00",₱146.43,nan,₱0.00,"₱1,786.43","₱1,640.00"
71075,002-000032590,28/01/2026,20:36:17,6,Dine In,Walk-in,"₱1,380.00",₱123.21,nan,₱0.00,"₱1,503.21","₱1,380.00"
71073,002-000032589,28/01/2026,11:08:22,1,Dine In,Walk-in,"₱2,470.00",₱220.54,nan,₱0.00,"₱2,690.54","₱2,470.00"
71071,002-000032588,28/01/2026,13:17:41,4,Dine In,Walk-in,"₱3,195.00",₱285.27,nan,₱0.00,"₱3,480.27","₱3,195.00"
71069,002-000032587,28/01/2026,12:48:56,5,Dine In,Walk-in,"₱1,325.00",₱118.30,PWD,₱265.00,"₱1,178.30","₱1,325.00"
71066,002-000032586,28/01/2026,19:06:20,5,Take Out,Walk-in,"₱1,420.00",₱126.79,nan,₱0.00,"₱1,546.79","₱1,420.00"
71063,002-000032585,28/01/2026,20:08:07,2,Take Out,Walk-in,"₱1,800.00",₱160.71,Employee Discount,₱360.00,"₱1,600.71","₱1,800.00"
71060,002-000032584,28/01/2026,11:54:33,6,Dine In,Walk-in,"₱1,745.00",₱155.80,nan,₱0.00,"₱1,900.80","₱1,745.00"
71059,002-000032583,28/01/2026,19:27:05,3,Dine In,Walk-in,"₱1,505.00",₱134.37,nan,₱0.00,"₱1,639.37","₱1,505.00"
71055,002-000032582,28/01/2026,11:14:36,2,Dine In,Walk-in,"₱2,235.00",₱199.55,nan,₱0.00,"₱2,434.55","₱2,235.00"
71051,002-000032581,28/01/2026,17:29:45,5,Delivery,FoodPanda,"₱1,915.00",₱170.98,nan,₱0.00,"₱2,085.98","₱1,915.00"
71047,002-000032580,28/01/2026,11:38:27,6,Dine In,Walk-in,₱655.00,₱58.48,nan,₱0.00,₱713.48,₱655.00
71046,002-000032579,27/01/2026,20:22:40,1,Dine In,Walk-in,"₱2,395.00",₱213.84,PWD,₱479.00,"₱2,129.84","₱2,395.00"
71042,002-000032578,27/01/2026,12:53:35,3,Dine In,Walk-in,₱240.00,₱21.43,nan,₱0.00,₱261.43,₱240.00
71038,002-000032577,27/01/2026,17:52:17,5,Dine In,Walk-in,₱495.00,₱44.20,nan,₱0.00,₱539.20,₱495.00
71036,002-000032576,27/01/2026,11:37:13,5,Dine In,Walk-in,"₱1,905.00",₱170.09,nan,₱0.00,"₱2,075.09","₱1,905.00"
71034,002-000032575,27/01/2026,11:59:47,1,Dine In,Walk-in,"₱2,493.00",₱222.59,nan,₱0.00,"₱2,715.59","₱2,493.00"
71033,002-000032574,27/01/2026,13:18:29,6,Dine In,Walk-in,"₱1,650.00",₱147.32,nan,₱0.00,"₱1,797.32","₱1,650.00"
71030,002-000032573,27/01/2026,18:17:54,5,Dine In,Walk-in,"₱2,330.00",₱208.04,nan,₱0.00,"₱2,538.04","₱2,330.00"
71027,002-000032572,27/01/2026,13:18:16,6,Dine In,Walk-in,"₱3,145.00",₱280.80,nan,₱0.00,"₱3,425.80","₱3,145.00"
71026,002-000032571,27/01/2026,17:54:14,6,Dine In,Walk-in,"₱1,635.00",₱145.98,nan,₱0.00,"₱1,780.98","₱1,635.00"
71023,002-000032570,27/01/2026,19:06:56,5,Dine In,Walk-in,"₱3,625.00",₱323.66,nan,₱0.00,"₱3,948.66","₱3,625.00"
71021,002-000032569,27/01/2026,12:59:44,3,Take Out,Walk-in,₱675.00,₱60.27,nan,₱0.00,₱735.27,₱675.00
71019,002-000032568,27/01/2026,19:36:29,6,Dine In,Walk-in,"₱1,230.00",₱109.82,nan,₱0.00,"₱1,339.82","₱1,230.00"
71018,002-000032567,27/01/2026,11:48:40,6,Dine In,Walk-in,"₱1,990.00",₱177.68,nan,₱0.00,"₱2,167.68","₱1,990.00"
71017,002-000032566,27/01/2026,20:06:36,4,Dine In,Walk-in,₱443.00,₱39.55,nan,₱0.00,₱482.55,₱443.00
71016,002-000032565,27/01/2026,17:10:02,1,Dine In,Walk-in,"₱3,494.00",₱311.96,nan,₱0.00,"₱3,805.96","₱3,494.00"
71015,002-000032564,26/01/2026,19:19:06,2,Dine In,Walk-in,"₱4,025.00",₱359.37,nan,₱0.00,"₱4,384.37","₱4,025.00"
71012,002-000032563,26/01/2026,18:14:07,2,Dine In,Walk-in,₱325.00,₱29.02,nan,₱0.00,₱354.02,₱325.00
71010,002-000032562,26/01/2026,18:12:48,4,Dine In,Walk-in,"₱2,030.00",₱181.25,nan,₱0.00,"₱2,211.25","₱2,030.00"
71007,002-000032561,26/01/2026,17:26:13,4,Dine In,Walk-in,"₱1,955.00",₱174.55,nan,₱0.00,"₱2,129.55","₱1,955.00"
71005,002-000032560,26/01/2026,11:47:31,5,Dine In,Walk-in,"₱3,280.00",₱292.86,nan,₱0.00,"₱3,572.86","₱3,280.00"
71004,002-000032559,26/01/2026,17:48:35,3,Dine In,Walk-in,₱790.00,₱70.54,nan,₱0.00,₱860.54,₱790.00
71001,002-000032558,26/01/2026,19:43:21,5,Dine In,Walk-in,"₱4,390.00",₱391.96,nan,₱0.00,"₱4,781.96","₱4,390.00"
70997,002-000032557,26/01/2026,17:46:04,5,Dine In,Walk-in,"₱2,645.00",₱236.16,nan,₱0.00,"₱2,881.16","₱2,645.00"
70995,002-000032556,26/01/2026,17:49:09,5,Dine In,Walk-in,"₱2,395.00",₱213.84,nan,₱0.00,"₱2,608.84","₱2,395.00"
70991,002-000032555,26/01/2026,17:35:57,3,Dine In,Walk-in,"₱1,965.00",₱175.45,nan,₱0.00,"₱2,140.45","₱1,965.00"
70987,002-000032554,26/01/2026,20:02:30,5,Dine In,Walk-in,"₱1,265.00",₱112.95,nan,₱0.00,"₱1,377.95","₱1,265.00"
70986,002-000032553,26/01/2026,11:43:27,4,Delivery,FoodPanda,"₱1,240.00",₱110.71,nan,₱0.00,"₱1,350.71","₱1,240.00"
70985,002-000032552,26/01/2026,18:19:23,4,Delivery,FoodPanda,"₱1,750.00",₱156.25,nan,₱0.00,"₱1,906.25","₱1,750.00"
70982,002-000032551,26/01/2026,19:35:33,6,Dine In,Walk-in,"₱1,680.00",₱150.00,nan,₱0.00,"₱1,830.00","₱1,680.00"
70944,002-000032550,25/01/2026,18:15:52,4,Dine In,Walk-in,₱515.00,₱45.98,nan,₱0.00,₱560.98,₱515.00
70940,002-000032549,25/01/2026,20:12:10,6,Dine In,Walk-in,"₱1,970.00",₱175.89,nan,₱0.00,"₱2,145.89","₱1,970.00"
70938,002-000032548,25/01/2026,11:22:14,4,Dine In,Walk-in,₱439.00,₱39.20,nan,₱0.00,₱478.20,₱439.00
70936,002-000032547,25/01/2026,13:45:02,2,Dine In,Walk-in,"₱2,210.00",₱197.32,nan,₱0.00,"₱2,407.32","₱2,210.00"
70934,002-000032546,25/01/2026,17:42:54,1,Dine In,Walk-in,"₱2,860.00",₱255.36,nan,₱0.00,"₱3,115.36","₱2,860.00"
70932,002-000032545,25/01/2026,18:33:00,1,Dine In,Walk-in,"₱1,600.00",₱142.86,nan,₱0.00,"₱1,742.86","₱1,600.00"
70928,002-000032544,25/01/2026,18:14:30,2,Dine In,Walk-in,₱690.00,₱61.61,nan,₱0.00,₱751.61,₱690.00
70926,002-000032543,25/01/2026,19:18:01,3,Dine In,Walk-in,"₱2,090.00",₱186.61,nan,₱0.00,"₱2,276.61","₱2,090.00"
70923,002-000032542,25/01/2026,13:09:25,6,Take Out,Walk-in,"₱2,465.00",₱220.09,nan,₱0.00,"₱2,685.09","₱2,465.00"
70919,002-000032541,25/01/2026,13:22:06,4,Dine In,Walk-in,"₱1,235.00",₱110.27,nan,₱0.00,"₱1,345.27","₱1,235.00"
70916,002-000032540,25/01/2026,12:41:44,3,Dine In,Walk-in,"₱1,850.00",₱165.18,nan,₱0.00,"₱2,015.18","₱1,850.00"
70915,002-000032539,25/01/2026,11:28:32,3,Delivery,FoodPanda,"₱1,585.00",₱141.52,nan,₱0.00,"₱1,726.52","₱1,585.00"
70913,002-000032538,25/01/2026,20:12:55,4,Dine In,Walk-in,₱365.00,₱32.59,nan,₱0.00,₱397.59,₱365.00
70911,002-000032537,25/01/2026,19:53:08,5,Dine In,Walk-in,"₱2,390.00",₱213.39,nan,₱0.00,"₱2,603.39","₱2,390.00"
70907,002-000032536,25/01/2026,17:07:07,5,Dine In,Walk-in,"₱1,883.00",₱168.12,nan,₱0.00,"₱2,051.12","₱1,883.00"
70903,002-000032535,25/01/2026,18:08:18,1,Dine In,Walk-in,"₱1,410.00",₱125.89,nan,₱0.00,"₱1,535.89","₱1,410.00"
70899,002-000032534,25/01/2026,20:37:41,1,Dine In,Walk-in,"₱1,895.00",₱169.20,Employee Discount,₱379.00,"₱1,685.20","₱1,895.00"
70896,002-000032533,25/01/2026,20:54:44,1,Dine In,Walk-in,"₱2,065.00",₱184.37,nan,₱0.00,"₱2,249.37","₱2,065.00"
70894,002-000032532,25/01/2026,19:37:09,1,Dine In,Walk-in,₱325.00,₱29.02,nan,₱0.00,₱354.02,₱325.00
70892,002-000032531,25/01/2026,11:49:09,2,Dine In,Walk-in,₱130.00,₱11.61,Senior Citizen,₱26.00,₱115.61,₱130.00
70890,002-000032530,24/01/2026,19:59:06,1,Dine In,Walk-in,"₱3,460.00",₱308.93,nan,₱0.00,"₱3,768.93","₱3,460.00"
70888,002-000032529,24/01/2026,18:00:19,4,Dine In,Walk-in,"₱2,310.00",₱206.25,nan,₱0.00,"₱2,516.25","₱2,310.00"
70886,002-000032528,24/01/2026,17:09:51,1,Dine In,Walk-in,₱885.00,₱79.02,nan,₱0.00,₱964.02,₱885.00
70884,002-000032527,24/01/2026,12:53:09,6,Dine In,Walk-in,"₱3,595.00",₱320.98,nan,₱0.00,"₱3,915.98","₱3,595.00"
70883,002-000032526,24/01/2026,13:18:22,3,Dine In,Walk-in,"₱1,410.00",₱125.89,nan,₱0.00,"₱1,535.89","₱1,410.00"
70880,002-000032525,24/01/2026,12:37:39,4,Dine In,Walk-in,₱920.00,₱82.14,nan,₱0.00,"₱1,002.14",₱920.00
70877,002-000032524,24/01/2026,20:36:45,5,Dine In,Walk-in,"₱1,325.00",₱118.30,nan,₱0.00,"₱1,443.30","₱1,325.00"
70875,002-000032523,24/01/2026,13:44:48,3,Dine In,Walk-in,"₱3,500.00",₱312.50,nan,₱0.00,"₱3,812.50","₱3,500.00"
70871,002-000032522,24/01/2026,17:51:42,6,Delivery,FoodPanda,₱944.00,₱84.29,nan,₱0.00,"₱1,028.29",₱944.00
70869,002-000032521,24/01/2026,12:48:39,1,Dine In,Walk-in,₱820.00,₱73.21,nan,₱0.00,₱893.21,₱820.00
70865,002-000032520,24/01/2026,11:58:03,5,Take Out,Walk-in,"₱1,215.00",₱108.48,PWD,₱243.00,"₱1,080.48","₱1,215.00"
70863,002-000032519,24/01/2026,11:26:24,6,Dine In,Walk-in,"₱1,133.00",₱101.16,nan,₱0.00,"₱1,234.16","₱1,133.00"
70862,002-000032518,24/01/2026,13:56:20,6,Dine In,Walk-in,"₱1,150.00",₱102.68,nan,₱0.00,"₱1,252.68","₱1,150.00"
70859,002-000032517,24/01/2026,18:07:11,3,Dine In,Walk-in,"₱1,950.00",₱174.11,nan,₱0.00,"₱2,124.11","₱1,950.00"
70856,002-000032516,24/01/2026,12:51:01,2,Dine In,Walk-in,"₱2,865.00",₱255.80,Employee Discount,₱573.00,"₱2,547.80","₱2,865.00"
70855,002-000032515,24/01/2026,18:22:41,4,Dine In,Walk-in,"₱2,495.00",₱222.77,nan,₱0.00,"₱2,717.77","₱2,495.00"
70853,002-000032514,24/01/2026,13:35:19,5,Take Out,Walk-in,₱245.00,₱21.87,nan,₱0.00,₱266.87,₱245.00
70851,002-000032513,24/01/2026,17:17:05,3,Dine In,Walk-in,"₱1,330.00",₱118.75,Senior Citizen,₱266.00,"₱1,182.75","₱1,330.00"
70849,002-000032512,24/01/2026,17:54:05,1,Delivery,FoodPanda,"₱1,105.00",₱98.66,nan,₱0.00,"₱1,203.66","₱1,105.00"
70846,002-000032511,24/01/2026,12:55:28,5,Dine In,Walk-in,"₱1,610.00",₱143.75,nan,₱0.00,"₱1,753.75","₱1,610.00"
70844,002-000032510,24/01/2026,12:51:37,1,Dine In,Walk-in,"₱1,725.00",₱154.02,nan,₱0.00,"₱1,879.02","₱1,725.00"
70842,002-000032509,24/01/2026,12:41:59,4,Delivery,FoodPanda,"₱2,280.00",₱203.57,nan,₱0.00,"₱2,483.57","₱2,280.00"
70839,002-000032508,24/01/2026,17:01:45,3,Dine In,Walk-in,"₱1,168.00",₱104.29,nan,₱0.00,"₱1,272.29","₱1,168.00"
